threshold,fpr,tpr
1.0,0.0,0.0
1.0,0.0,0.04399999976158142
0.9999998807907104,0.0020000000949949026,0.10000000149011612
0.9999997615814209,0.0020000000949949026,0.1420000046491623
0.9999996423721313,0.0020000000949949026,0.16599999368190765
0.9999995231628418,0.004000000189989805,0.1899999976158142
0.9999994039535522,0.00800000037997961,0.21799999475479126
0.9999992847442627,0.00800000037997961,0.23999999463558197
0.9999991655349731,0.009999999776482582,0.25600001215934753
0.9999990463256836,0.012000000104308128,0.27000001072883606
0.999998927116394,0.01600000075995922,0.28200000524520874
0.9999988079071045,0.017999999225139618,0.29600000381469727
0.9999986886978149,0.019999999552965164,0.30399999022483826
0.9999985694885254,0.026000000536441803,0.3160000145435333
0.9999984502792358,0.026000000536441803,0.32600000500679016
0.9999983310699463,0.02800000086426735,0.33399999141693115
0.9999982118606567,0.02800000086426735,0.3479999899864197
0.9999980926513672,0.029999999329447746,0.36000001430511475
0.9999979734420776,0.029999999329447746,0.3700000047683716
0.9999978542327881,0.03400000184774399,0.37400001287460327
0.999997615814209,0.03799999877810478,0.3779999911785126
0.9999974966049194,0.03999999910593033,0.3840000033378601
0.9999973773956299,0.041999999433755875,0.38600000739097595
0.9999972581863403,0.04399999976158142,0.38999998569488525
0.9999971389770508,0.04399999976158142,0.3919999897480011
0.9999970197677612,0.04399999976158142,0.4000000059604645
0.9999969005584717,0.04600000008940697,0.4020000100135803
0.9999967813491821,0.05000000074505806,0.4059999883174896
0.999996542930603,0.05000000074505806,0.4099999964237213
0.9999964237213135,0.05000000074505806,0.4180000126361847
0.9999963045120239,0.052000001072883606,0.41999998688697815
0.9999961853027344,0.0560000017285347,0.42399999499320984
0.9999960660934448,0.057999998331069946,0.42399999499320984
0.9999959468841553,0.05999999865889549,0.4320000112056732
0.9999958276748657,0.05999999865889549,0.43799999356269836
0.9999955892562866,0.06400000303983688,0.44200000166893005
0.999995231628418,0.06599999964237213,0.44600000977516174
0.9999951124191284,0.07000000029802322,0.4480000138282776
0.9999949932098389,0.07400000095367432,0.4480000138282776
0.9999947547912598,0.07400000095367432,0.4519999921321869
0.9999945163726807,0.07400000095367432,0.45399999618530273
0.9999943971633911,0.07599999755620956,0.4580000042915344
0.9999942779541016,0.07999999821186066,0.46399998664855957
0.999994158744812,0.0820000022649765,0.46799999475479126
0.9999939203262329,0.08399999886751175,0.4699999988079071
0.9999936819076538,0.08399999886751175,0.47200000286102295
0.9999935626983643,0.08399999886751175,0.4740000069141388
